Annee,Subdivision,AgeQ80,Sexe,PartPopulationMoyenne
1985,Australes,45-49 ans,2,0.0366190271952079
1985,Australes,50-54 ans,1,-0.0337552378734785
1985,Australes,50-54 ans,2,0.0346708005902836
1985,Australes,55-59 ans,1,-0.0250501229237355
1985,Australes,55-59 ans,2,0.0228988412413402
1985,Australes,60-64 ans,1,-0.0189986402849365
1985,Australes,60-64 ans,2,0.0184329133984196
1985,Australes,65-69 ans,1,-0.0135731951195907
1985,Australes,65-69 ans,2,0.0147225594463547
1985,Australes,70-74 ans,1,-0.00863516484429075
1985,Australes,70-74 ans,2,0.00834865986725889
1985,Australes,75-79 ans,1,-0.00639740028356942
1985,Australes,75-79 ans,2,0.00905162073552824
1985,Australes,80 ans et plus,1,-0.00381371807807773
1985,Australes,80 ans et plus,2,0.00329163062205131
1985,Australes,Moins de 5 ans,1,-0.144861238474602
1985,Australes,Moins de 5 ans,2,0.137650569565502
1985,Tuamotu-Gambier,05-09 ans,1,-0.102402344919511
1985,Tuamotu-Gambier,05-09 ans,2,0.14071868761028
1985,Tuamotu-Gambier,10-14 ans,1,-0.0979800096472228
1985,Tuamotu-Gambier,10-14 ans,2,0.136839940930114
1985,Tuamotu-Gambier,15-19 ans,1,-0.0935714019723791
1985,Tuamotu-Gambier,15-19 ans,2,0.111985809799643
1985,Tuamotu-Gambier,20-24 ans,1,-0.129826601491995
1985,Tuamotu-Gambier,20-24 ans,2,0.0925387252737767
1985,Tuamotu-Gambier,25-29 ans,1,-0.114608432832377
1985,Tuamotu-Gambier,25-29 ans,2,0.0690783173534725
1985,Tuamotu-Gambier,30-34 ans,1,-0.0914214963009503
1985,Tuamotu-Gambier,30-34 ans,2,0.0555091480694536
1985,Tuamotu-Gambier,35-39 ans,1,-0.0581292040447034
1985,Tuamotu-Gambier,35-39 ans,2,0.0388522074927159
1985,Tuamotu-Gambier,40-44 ans,1,-0.0499725524884677
1985,Tuamotu-Gambier,40-44 ans,2,0.0358621466874197
1985,Tuamotu-Gambier,45-49 ans,1,-0.0448339234748934
1985,Tuamotu-Gambier,45-49 ans,2,0.0376050500136825
1985,Tuamotu-Gambier,50-54 ans,1,-0.0391785631067643
1985,Tuamotu-Gambier,50-54 ans,2,0.0360449791945599
1985,Tuamotu-Gambier,55-59 ans,1,-0.0224130688366788
1985,Tuamotu-Gambier,55-59 ans,2,0.0243916548050331
1985,Tuamotu-Gambier,60-64 ans,1,-0.0185144311624248
1985,Tuamotu-Gambier,60-64 ans,2,0.0206363949985418
1985,Tuamotu-Gambier,65-69 ans,1,-0.0131733713089218
1985,Tuamotu-Gambier,65-69 ans,2,0.0184154296249206
1985,Tuamotu-Gambier,70-74 ans,1,-0.00814497285393217
1985,Tuamotu-Gambier,70-74 ans,2,0.0104154583985611
1985,Tuamotu-Gambier,75-79 ans,1,-0.00497820052403567
1985,Tuamotu-Gambier,75-79 ans,2,0.00701447404033165
1985,Tuamotu-Gambier,80 ans et plus,1,-0.00201488348163834
1985,Tuamotu-Gambier,80 ans et plus,2,0.00377324333178375
1985,Tuamotu-Gambier,Moins de 5 ans,1,-0.108123269932151
1985,Tuamotu-Gambier,Moins de 5 ans,2,0.16109402176666
1986,Iles Du Vent,05-09 ans,1,-0.111386121804952
1986,Iles Du Vent,05-09 ans,2,0.114293397448804
1986,Iles Du Vent,10-14 ans,1,-0.106575686460275
1986,Iles Du Vent,10-14 ans,2,0.111343802461818
1986,Iles Du Vent,15-19 ans,1,-0.108585550671609
1986,Iles Du Vent,15-19 ans,2,0.111482704272201
1986,Iles Du Vent,20-24 ans,1,-0.10548740040408
1986,Iles Du Vent,20-24 ans,2,0.0982595857018451
1986,Iles Du Vent,25-29 ans,1,-0.0880582750518033
1986,Iles Du Vent,25-29 ans,2,0.083753975935042
1986,Iles Du Vent,30-34 ans,1,-0.0819823482140751
1986,Iles Du Vent,30-34 ans,2,0.0792943252107272
1986,Iles Du Vent,35-39 ans,1,-0.0633540423904268
1986,Iles Du Vent,35-39 ans,2,0.0582271484309227
1986,Iles Du Vent,40-44 ans,1,-0.0558431690714143
1986,Iles Du Vent,40-44 ans,2,0.0496661334209869
1986,Iles Du Vent,45-49 ans,1,-0.0445592997116577
1986,Iles Du Vent,45-49 ans,2,0.0467376071934841
1986,Iles Du Vent,50-54 ans,1,-0.0368848538337547
1986,Iles Du Vent,50-54 ans,2,0.0332097241985774
1986,Iles Du Vent,55-59 ans,1,-0.0256244995402365
1986,Iles Du Vent,55-59 ans,2,0.023428640754114
1986,Iles Du Vent,60-64 ans,1,-0.0182998714062853
1986,Iles Du Vent,60-64 ans,2,0.0190092471090943
1986,Iles Du Vent,65-69 ans,1,-0.0107768522991658
1986,Iles Du Vent,65-69 ans,2,0.0118444428847242
1986,Iles Du Vent,70-74 ans,1,-0.0083794583311085
1986,Iles Du Vent,70-74 ans,2,0.00958689670774659
1986,Iles Du Vent,75-79 ans,1,-0.00392484036877865
1986,Iles Du Vent,75-79 ans,2,0.00615702959356036
1986,Iles Du Vent,80 ans et plus,1,-0.00275094042500457
1986,Iles Du Vent,80 ans et plus,2,0.00331857642630997
1986,Iles Du Vent,Moins de 5 ans,1,-0.125520793702785
1986,Iles Du Vent,Moins de 5 ans,2,0.128626915645028
1986,Iles Sous-Le-Vent,05-09 ans,1,-0.118761668515128
1986,Iles Sous-Le-Vent,05-09 ans,2,0.116389499563598
1986,Iles Sous-Le-Vent,10-14 ans,1,-0.114087453436022
1986,Iles Sous-Le-Vent,10-14 ans,2,0.115497811057568
1986,Iles Sous-Le-Vent,15-19 ans,1,-0.0979045420683868
1986,Iles Sous-Le-Vent,15-19 ans,2,0.116431555731176
1986,Iles Sous-Le-Vent,20-24 ans,1,-0.101543870824535
1986,Iles Sous-Le-Vent,20-24 ans,2,0.0978042281622406
1986,Iles Sous-Le-Vent,25-29 ans,1,-0.0827818844115748
1986,Iles Sous-Le-Vent,25-29 ans,2,0.0842780049087301
1986,Iles Sous-Le-Vent,30-34 ans,1,-0.0771263960494063
1986,Iles Sous-Le-Vent,30-34 ans,2,0.0795315453915349
1986,Iles Sous-Le-Vent,35-39 ans,1,-0.061480624621127
1986,Iles Sous-Le-Vent,35-39 ans,2,0.0591305272812561
1986,Iles Sous-Le-Vent,40-44 ans,1,-0.0555001501637668
1986,Iles Sous-Le-Vent,40-44 ans,2,0.0418206634074211
1986,Iles Sous-Le-Vent,45-49 ans,1,-0.0446298700498099
1986,Iles Sous-Le-Vent,45-49 ans,2,0.041073168533882
1986,Iles Sous-Le-Vent,50-54 ans,1,-0.0371843376549253
1986,Iles Sous-Le-Vent,50-54 ans,2,0.0339284410642908
1986,Iles Sous-Le-Vent,55-59 ans,1,-0.0271458329243263
1986,Iles Sous-Le-Vent,55-59 ans,2,0.0242599658565237
1986,Iles Sous-Le-Vent,60-64 ans,1,-0.0195138147873098
1986,Iles Sous-Le-Vent,60-64 ans,2,0.0201464372205392
1986,Iles Sous-Le-Vent,65-69 ans,1,-0.0115685384075784
1986,Iles Sous-Le-Vent,65-69 ans,2,0.0123701785203223
1986,Iles Sous-Le-Vent,70-74 ans,1,-0.00933644455073497
1986,Iles Sous-Le-Vent,70-74 ans,2,0.00987366842686428
1986,Iles Sous-Le-Vent,75-79 ans,1,-0.00430809558191177
1986,Iles Sous-Le-Vent,75-79 ans,2,0.00648064880869518
1986,Iles Sous-Le-Vent,80 ans et plus,1,-0.00270745851465503
1986,Iles Sous-Le-Vent,80 ans et plus,2,0.00386632368266109
1986,Iles Sous-Le-Vent,Moins de 5 ans,1,-0.134419017438801
1986,Iles Sous-Le-Vent,Moins de 5 ans,2,0.128156628631866
1986,Marquises,05-09 ans,1,-0.137284141469194
1986,Marquises,05-09 ans,2,0.140716205692727
1986,Marquises,10-14 ans,1,-0.128914496631095
1986,Marquises,10-14 ans,2,0.139758087904551
1986,Marquises,15-19 ans,1,-0.129009277240981
1986,Marquises,15-19 ans,2,0.133077204034082
1986,Marquises,20-24 ans,1,-0.0828079232453984
1986,Marquises,20-24 ans,2,0.0782779768578302
1986,Marquises,25-29 ans,1,-0.0692066185127555
1986,Marquises,25-29 ans,2,0.0731326495724722
1986,Marquises,30-34 ans,1,-0.0643363886772441
1986,Marquises,30-34 ans,2,0.0625150131493139
1986,Marquises,35-39 ans,1,-0.0456013065708123
1986,Marquises,35-39 ans,2,0.0484729519470271
1986,Marquises,40-44 ans,1,-0.0434978663448645
1986,Marquises,40-44 ans,2,0.0430307339594714
1986,Marquises,45-49 ans,1,-0.0397942996528617
1986,Marquises,45-49 ans,2,0.0385737417359585
1986,Marquises,50-54 ans,1,-0.0373567721377634
1986,Marquises,50-54 ans,2,0.0346746031210749
1986,Marquises,55-59 ans,1,-0.0296391030100943
1986,Marquises,55-59 ans,2,0.0249324635261536
1986,Marquises,60-64 ans,1,-0.0214059422502318
1986,Marquises,60-64 ans,2,0.0245651439679955
1986,Marquises,65-69 ans,1,-0.0151684590350162
1986,Marquises,65-69 ans,2,0.0155911069237143
1986,Marquises,70-74 ans,1,-0.0112058253426578
1986,Marquises,70-74 ans,2,0.0115664155784998
1986,Marquises,75-79 ans,1,-0.00690692153498174
1986,Marquises,75-79 ans,2,0.00587503767878942
1986,Marquises,80 ans et plus,1,-0.00191066220971859
1986,Marquises,80 ans et plus,2,0.00154113382416496
1986,Marquises,Moins de 5 ans,1,-0.13595399613433
1986,Marquises,Moins de 5 ans,2,0.1195863815755
1986,Australes,05-09 ans,1,-0.123537395574441
1986,Australes,05-09 ans,2,0.355638368562645
1986,Australes,10-14 ans,1,-0.117265619577604
1986,Australes,10-14 ans,2,0.145970458252987
1986,Australes,15-19 ans,1,-0.116741664613931
1986,Australes,15-19 ans,2,0.13703039989054
1986,Australes,20-24 ans,1,-0.219907619661663
1986,Australes,20-24 ans,2,0.0835732977008758
1986,Australes,25-29 ans,1,-0.0639441736545099
1986,Australes,25-29 ans,2,0.0728023883592193
1986,Australes,30-34 ans,1,-0.0548239729378672
1986,Australes,30-34 ans,2,0.0577939711684407
1986,Australes,35-39 ans,1,-0.0393535783881544
1986,Australes,35-39 ans,2,0.0409965106868868
1986,Australes,40-44 ans,1,-0.0322701777863044
1986,Australes,40-44 ans,2,0.0394289938491117
1986,Australes,45-49 ans,1,-0.030606275119073
1986,Australes,45-49 ans,2,0.0366886899072168
1986,Australes,50-54 ans,1,-0.0314703158567262
1986,Australes,50-54 ans,2,0.0338308357764136
1986,Australes,55-59 ans,1,-0.0219732968007105
1986,Australes,55-59 ans,2,0.0235931102015375
1986,Australes,60-64 ans,1,-0.0179450963710495
1986,Australes,60-64 ans,2,0.0193604889653493
1986,Australes,65-69 ans,1,-0.0116061149128093
1986,Australes,65-69 ans,2,0.0144404841764686
1986,Australes,70-74 ans,1,-0.00726438071336706
1986,Australes,70-74 ans,2,0.0096678922110919
1986,Australes,75-79 ans,1,-0.00598039182641263
1986,Australes,75-79 ans,2,0.00715943090505773
1986,Australes,80 ans et plus,1,-0.00285544105252145
1986,Australes,80 ans et plus,2,0.00613297071045651
1986,Australes,Moins de 5 ans,1,-0.103126058253859
1986,Australes,Moins de 5 ans,2,0.127668192466309
1986,Tuamotu-Gambier,05-09 ans,1,-0.102830633426148
1986,Tuamotu-Gambier,05-09 ans,2,0.149140076414103
1986,Tuamotu-Gambier,10-14 ans,1,-0.0975724419532357
1986,Tuamotu-Gambier,10-14 ans,2,0.135598695261918
1986,Tuamotu-Gambier,15-19 ans,1,-0.0950846748369726
1986,Tuamotu-Gambier,15-19 ans,2,0.11742755469684
1986,Tuamotu-Gambier,20-24 ans,1,-0.123826723998548
1986,Tuamotu-Gambier,20-24 ans,2,0.0919650052658046
1986,Tuamotu-Gambier,25-29 ans,1,-0.107153932166803
1986,Tuamotu-Gambier,25-29 ans,2,0.0691478715935828
1986,Tuamotu-Gambier,30-34 ans,1,-0.0925478727684241
1986,Tuamotu-Gambier,30-34 ans,2,0.0751185642139183
1986,Tuamotu-Gambier,35-39 ans,1,-0.0575301064265299
1986,Tuamotu-Gambier,35-39 ans,2,0.0367745032395615
1986,Tuamotu-Gambier,40-44 ans,1,-0.0478481248292668
1986,Tuamotu-Gambier,40-44 ans,2,0.038541946701024
1986,Tuamotu-Gambier,45-49 ans,1,-0.0437172327841032
1986,Tuamotu-Gambier,45-49 ans,2,0.0392591603317055
1986,Tuamotu-Gambier,50-54 ans,1,-0.0387510817831873
1986,Tuamotu-Gambier,50-54 ans,2,0.0341484777266575
1986,Tuamotu-Gambier,55-59 ans,1,-0.0241777123529992
1986,Tuamotu-Gambier,55-59 ans,2,0.0261457173973871
1986,Tuamotu-Gambier,60-64 ans,1,-0.0189650245086478
1986,Tuamotu-Gambier,60-64 ans,2,0.0213371618797686
1986,Tuamotu-Gambier,65-69 ans,1,-0.01230398946253
1986,Tuamotu-Gambier,65-69 ans,2,0.0170199010811866
1986,Tuamotu-Gambier,70-74 ans,1,-0.00803643518923733
1986,Tuamotu-Gambier,70-74 ans,2,0.0124595858048068
1986,Tuamotu-Gambier,75-79 ans,1,-0.00558953053321223
1986,Tuamotu-Gambier,75-79 ans,2,0.00649212489212297
1986,Tuamotu-Gambier,80 ans et plus,1,-0.00198440214310992
1986,Tuamotu-Gambier,80 ans et plus,2,0.00474091512491039
1986,Tuamotu-Gambier,Moins de 5 ans,1,-0.103081760990425
1986,Tuamotu-Gambier,Moins de 5 ans,2,0.133153720533496
1987,Iles Du Vent,05-09 ans,1,-0.109756076355443
1987,Iles Du Vent,05-09 ans,2,0.115436373036844
1987,Iles Du Vent,10-14 ans,1,-0.102549112284588
1987,Iles Du Vent,10-14 ans,2,0.109237778048482
1987,Iles Du Vent,15-19 ans,1,-0.122768981247252
1987,Iles Du Vent,15-19 ans,2,0.110203592005086
1987,Iles Du Vent,20-24 ans,1,-0.106035366016409
1987,Iles Du Vent,20-24 ans,2,0.103043461167448
1987,Iles Du Vent,25-29 ans,1,-0.0859011514358
1987,Iles Du Vent,25-29 ans,2,0.0879037311559911
1987,Iles Du Vent,30-34 ans,1,-0.0808216853663716
1987,Iles Du Vent,30-34 ans,2,0.0799305491431654
1987,Iles Du Vent,35-39 ans,1,-0.0645379052390513
1987,Iles Du Vent,35-39 ans,2,0.0624967699508989
1987,Iles Du Vent,40-44 ans,1,-0.0545144840067598
1987,Iles Du Vent,40-44 ans,2,0.0599753175066054
1987,Iles Du Vent,45-49 ans,1,-0.044475645408092
1987,Iles Du Vent,45-49 ans,2,0.0414986481649246
1987,Iles Du Vent,50-54 ans,1,-0.0362761549372669
1987,Iles Du Vent,50-54 ans,2,0.0340707843147848
1987,Iles Du Vent,55-59 ans,1,-0.0258992325016781
1987,Iles Du Vent,55-59 ans,2,0.0248216802113522
1987,Iles Du Vent,60-64 ans,1,-0.01895237136941
1987,Iles Du Vent,60-64 ans,2,0.0193616208243526
1987,Iles Du Vent,65-69 ans,1,-0.0104109462400166
1987,Iles Du Vent,65-69 ans,2,0.0124484335834923
1987,Iles Du Vent,70-74 ans,1,-0.00819528061461817
1987,Iles Du Vent,70-74 ans,2,0.00980455544734685
1987,Iles Du Vent,75-79 ans,1,-0.00436007345058618
1987,Iles Du Vent,75-79 ans,2,0.00600408943342776
1987,Iles Du Vent,80 ans et plus,1,-0.00215282049770821
1987,Iles Du Vent,80 ans et plus,2,0.00353525458657604
1987,Iles Du Vent,Moins de 5 ans,1,-0.123633261910565
1987,Iles Du Vent,Moins de 5 ans,2,0.129979822322396
1987,Iles Sous-Le-Vent,05-09 ans,1,-0.115730887733122
1987,Iles Sous-Le-Vent,05-09 ans,2,0.100850135106831
1987,Iles Sous-Le-Vent,10-14 ans,1,-0.109437433299891
1987,Iles Sous-Le-Vent,10-14 ans,2,0.113306949636376
1987,Iles Sous-Le-Vent,15-19 ans,1,-0.110998071671422
1987,Iles Sous-Le-Vent,15-19 ans,2,0.115013051236116
1987,Iles Sous-Le-Vent,20-24 ans,1,-0.102363721287743
1987,Iles Sous-Le-Vent,20-24 ans,2,0.103280394071653
1987,Iles Sous-Le-Vent,25-29 ans,1,-0.0686776100280342
1987,Iles Sous-Le-Vent,25-29 ans,2,0.0880677767255372
1987,Iles Sous-Le-Vent,30-34 ans,1,-0.0756513478158028
1987,Iles Sous-Le-Vent,30-34 ans,2,0.08094160422495
1987,Iles Sous-Le-Vent,35-39 ans,1,-0.0627674665597172
1987,Iles Sous-Le-Vent,35-39 ans,2,0.0634661696776998
1987,Iles Sous-Le-Vent,40-44 ans,1,-0.0543206200414402
1987,Iles Sous-Le-Vent,40-44 ans,2,0.0515143404734119
1987,Iles Sous-Le-Vent,45-49 ans,1,-0.0444649618066633
1987,Iles Sous-Le-Vent,45-49 ans,2,0.0426356487763554
1987,Iles Sous-Le-Vent,50-54 ans,1,-0.0365890738680144
1987,Iles Sous-Le-Vent,50-54 ans,2,0.0287600311182623
1987,Iles Sous-Le-Vent,55-59 ans,1,-0.0269182635589571
1987,Iles Sous-Le-Vent,55-59 ans,2,0.0258624632569846
1987,Iles Sous-Le-Vent,60-64 ans,1,-0.0201062574383852
1987,Iles Sous-Le-Vent,60-64 ans,2,0.0205998663805711
1987,Iles Sous-Le-Vent,65-69 ans,1,-0.0114110531789972
1987,Iles Sous-Le-Vent,65-69 ans,2,0.0130389112905639
1987,Iles Sous-Le-Vent,70-74 ans,1,-0.00879077701671644
1987,Iles Sous-Le-Vent,70-74 ans,2,0.0100249595442049
1987,Iles Sous-Le-Vent,75-79 ans,1,-0.00484316077220899
1987,Iles Sous-Le-Vent,75-79 ans,2,0.00639336263538336
1987,Iles Sous-Le-Vent,80 ans et plus,1,-0.00223765656310932
1987,Iles Sous-Le-Vent,80 ans et plus,2,0.00408944790591246
1987,Iles Sous-Le-Vent,Moins de 5 ans,1,-0.131961075013491
1987,Iles Sous-Le-Vent,Moins de 5 ans,2,0.131976488312408
1987,Marquises,05-09 ans,1,-0.13388631225908
1987,Marquises,05-09 ans,2,0.144465425873963
1987,Marquises,10-14 ans,1,-0.127464592523972
1987,Marquises,10-14 ans,2,0.135072545057459
1987,Marquises,15-19 ans,1,-0.123246417284043
1987,Marquises,15-19 ans,2,0.128010698024036
1987,Marquises,20-24 ans,1,-0.0883596708153564
1987,Marquises,20-24 ans,2,0.0871003548643678
1987,Marquises,25-29 ans,1,-0.0722745223039151
1987,Marquises,25-29 ans,2,0.0796969997675457
1987,Marquises,30-34 ans,1,-0.0645980199173347
1987,Marquises,30-34 ans,2,0.0634647346595927
1987,Marquises,35-39 ans,1,-0.0483339162479378
1987,Marquises,35-39 ans,2,0.052288735972678
1987,Marquises,40-44 ans,1,-0.0434674591010716
1987,Marquises,40-44 ans,2,0.0414854157525483
1987,Marquises,45-49 ans,1,-0.0402688041250437
1987,Marquises,45-49 ans,2,0.0405799368837761
1987,Marquises,50-54 ans,1,-0.0374911055917047
1987,Marquises,50-54 ans,2,0.0342128055532166
1987,Marquises,55-59 ans,1,-0.0293763502597208
1987,Marquises,55-59 ans,2,0.0274985298671389
1987,Marquises,60-64 ans,1,-0.0225212445604932
1987,Marquises,60-64 ans,2,0.0248173627857493
1987,Marquises,65-69 ans,1,-0.015341398894716
1987,Marquises,65-69 ans,2,0.0161303848579817
1987,Marquises,70-74 ans,1,-0.0103367943560389
1987,Marquises,70-74 ans,2,0.0117482531337357
1987,Marquises,75-79 ans,1,-0.00765269161660976
1987,Marquises,75-79 ans,2,0.00677507932227174
1987,Marquises,80 ans et plus,1,-0.00243139409587249
1987,Marquises,80 ans et plus,2,0.000850482321428175
1987,Marquises,Moins de 5 ans,1,-0.137738715136409
1987,Marquises,Moins de 5 ans,2,0.114073172393851
1987,Australes,05-09 ans,1,-0.138466203490235
1987,Australes,05-09 ans,2,0.148550630741125
1987,Australes,10-14 ans,1,-0.134060973608322
1987,Australes,10-14 ans,2,0.140652147285957
1987,Australes,15-19 ans,1,-0.129746242878467
1987,Australes,15-19 ans,2,0.132939436685419
1987,Australes,20-24 ans,1,-0.0836165274271826
1987,Australes,20-24 ans,2,0.088468797935057
1987,Australes,25-29 ans,1,-0.0754204928218073
1987,Australes,25-29 ans,2,0.0769206917224508
1987,Australes,30-34 ans,1,-0.0852371499800714
1987,Australes,30-34 ans,2,0.0605657697284088
1987,Australes,35-39 ans,1,-0.0467524246426534
1987,Australes,35-39 ans,2,0.046427755319237
1987,Australes,40-44 ans,1,-0.0361296373000305
1987,Australes,40-44 ans,2,0.038253022264281
1987,Australes,45-49 ans,1,-0.034846550012895
1987,Australes,45-49 ans,2,0.0362758098555273
1987,Australes,50-54 ans,1,-0.0348388911900091
1987,Australes,50-54 ans,2,0.0339452380179464
1987,Australes,55-59 ans,1,-0.0277876161523012
1987,Australes,55-59 ans,2,0.0276325982165988
1987,Australes,60-64 ans,1,-0.0223214048469408
1987,Australes,60-64 ans,2,0.0183494113692078
1987,Australes,65-69 ans,1,-0.0117015872519675
1987,Australes,65-69 ans,2,0.0159140865563287
1987,Australes,70-74 ans,1,-0.00746156912087655
1987,Australes,70-74 ans,2,0.00968346687973713
1987,Australes,75-79 ans,1,-0.00746750861617575
1987,Australes,75-79 ans,2,0.00671492032454145
1987,Australes,80 ans et plus,1,-0.00245660651625155
1987,Australes,80 ans et plus,2,0.00534603899629554
1987,Australes,Moins de 5 ans,1,-0.121057542768274
1987,Australes,Moins de 5 ans,2,0.112277730690467
1987,Tuamotu-Gambier,05-09 ans,1,-0.102919786957851
1987,Tuamotu-Gambier,05-09 ans,2,0.150158051096887
1987,Tuamotu-Gambier,10-14 ans,1,-0.0993972064016353
1987,Tuamotu-Gambier,10-14 ans,2,0.135040396813232
1987,Tuamotu-Gambier,15-19 ans,1,-0.0983831707114063
1987,Tuamotu-Gambier,15-19 ans,2,0.120824094838387
1987,Tuamotu-Gambier,20-24 ans,1,-0.123441457700997
1987,Tuamotu-Gambier,20-24 ans,2,0.0933477002142833
1987,Tuamotu-Gambier,25-29 ans,1,-0.103434006760992
1987,Tuamotu-Gambier,25-29 ans,2,0.0755344751725401
1987,Tuamotu-Gambier,30-34 ans,1,-0.0958285333140458
1987,Tuamotu-Gambier,30-34 ans,2,0.0625053275331383
1987,Tuamotu-Gambier,35-39 ans,1,-0.0606063287309049
1987,Tuamotu-Gambier,35-39 ans,2,0.0435329828192218
1987,Tuamotu-Gambier,40-44 ans,1,-0.0472125387323875
1987,Tuamotu-Gambier,40-44 ans,2,0.0359011140141721
1987,Tuamotu-Gambier,45-49 ans,1,-0.0442244463469045
1987,Tuamotu-Gambier,45-49 ans,2,0.0400497137926073
1987,Tuamotu-Gambier,50-54 ans,1,-0.0384881896633589
1987,Tuamotu-Gambier,50-54 ans,2,0.0345738621317391
1987,Tuamotu-Gambier,55-59 ans,1,-0.0268144330119648
1987,Tuamotu-Gambier,55-59 ans,2,0.02764733030069
1987,Tuamotu-Gambier,60-64 ans,1,-0.0207280582831828
1987,Tuamotu-Gambier,60-64 ans,2,0.0209361349912983
1987,Tuamotu-Gambier,65-69 ans,1,-0.0119553532102574
1987,Tuamotu-Gambier,65-69 ans,2,0.0173219365102769
1987,Tuamotu-Gambier,70-74 ans,1,-0.0084858613732138
1987,Tuamotu-Gambier,70-74 ans,2,0.0132358464539977
1987,Tuamotu-Gambier,75-79 ans,1,-0.00639996855830896
1987,Tuamotu-Gambier,75-79 ans,2,0.00747010122104597
1987,Tuamotu-Gambier,80 ans et plus,1,-0.00166848790467159
1987,Tuamotu-Gambier,80 ans et plus,2,0.00129792914003973
1987,Tuamotu-Gambier,Moins de 5 ans,1,-0.110012172337917
1987,Tuamotu-Gambier,Moins de 5 ans,2,0.120623002956445
1988,Iles Du Vent,05-09 ans,1,-0.111910144250842
1988,Iles Du Vent,05-09 ans,2,0.129095263617922
1988,Iles Du Vent,10-14 ans,1,-0.102180449826194
1988,Iles Du Vent,10-14 ans,2,0.104304137903055
1988,Iles Du Vent,15-19 ans,1,-0.102531463724616
1988,Iles Du Vent,15-19 ans,2,0.104607317627227
1988,Iles Du Vent,20-24 ans,1,-0.104732807859066
1988,Iles Du Vent,20-24 ans,2,0.10169331680028
1988,Iles Du Vent,25-29 ans,1,-0.105265050662396
1988,Iles Du Vent,25-29 ans,2,0.0873513307358287
1988,Iles Du Vent,30-34 ans,1,-0.0804981312764951
1988,Iles Du Vent,30-34 ans,2,0.0770389778324747
1988,Iles Du Vent,35-39 ans,1,-0.0659339739979878
1988,Iles Du Vent,35-39 ans,2,0.0626570201117655
1988,Iles Du Vent,40-44 ans,1,-0.0558810466987576
1988,Iles Du Vent,40-44 ans,2,0.0500304586047535
1988,Iles Du Vent,45-49 ans,1,-0.0460509919672487
1988,Iles Du Vent,45-49 ans,2,0.0410371810722713
1988,Iles Du Vent,50-54 ans,1,-0.0363293436433438
1988,Iles Du Vent,50-54 ans,2,0.0388137097671582
1988,Iles Du Vent,55-59 ans,1,-0.0278272788395783
1988,Iles Du Vent,55-59 ans,2,0.025731692961337
1988,Iles Du Vent,60-64 ans,1,-0.0193694974111485
1988,Iles Du Vent,60-64 ans,2,0.0188463201190569
1988,Iles Du Vent,65-69 ans,1,-0.0111166449727885
1988,Iles Du Vent,65-69 ans,2,0.012427646886932
1988,Iles Du Vent,70-74 ans,1,-0.00803814465247489
1988,Iles Du Vent,70-74 ans,2,0.00943211045311424
1988,Iles Du Vent,75-79 ans,1,-0.00467570226125092
1988,Iles Du Vent,75-79 ans,2,0.00602808216668926
1988,Iles Du Vent,80 ans et plus,1,-0.00253070258684777
1988,Iles Du Vent,80 ans et plus,2,0.00448744721496146
1988,Iles Du Vent,Moins de 5 ans,1,-0.12675324953322
1988,Iles Du Vent,Moins de 5 ans,2,0.125355361830217
1988,Iles Sous-Le-Vent,05-09 ans,1,-0.117469365890662
1988,Iles Sous-Le-Vent,05-09 ans,2,0.114816311488649
1988,Iles Sous-Le-Vent,10-14 ans,1,-0.107973248558237
1988,Iles Sous-Le-Vent,10-14 ans,2,0.108078935792792
1988,Iles Sous-Le-Vent,15-19 ans,1,-0.107722183627699
1988,Iles Sous-Le-Vent,15-19 ans,2,0.108273295180772
1988,Iles Sous-Le-Vent,20-24 ans,1,-0.103380642108511
1988,Iles Sous-Le-Vent,20-24 ans,2,0.102031152960713
1988,Iles Sous-Le-Vent,25-29 ans,1,-0.0873622130938711
1988,Iles Sous-Le-Vent,25-29 ans,2,0.0881962693637777
